2.63382775e+00,-3.13127410e-02,4.84580294e-03
2.64738137e+00,-3.15496470e-02,9.47147384e-04
2.66055361e+00,-3.17798500e-02,-1.21157350e-03
2.67503798e+00,-3.20337180e-02,1.21729764e-03
2.68850383e+00,-3.22693160e-02,3.12470625e-03
2.70137301e+00,-3.24936940e-02,1.11161949e-04
2.71570570e+00,-3.27435430e-02,-4.34637864e-03
2.72789987e+00,-3.29569320e-02,-3.37723812e-03
2.74738906e+00,-3.32990900e-02,-6.50521162e-03
2.75606798e+00,-3.34523400e-02,-1.28925708e-02
2.77002051e+00,-3.37006000e-02,-2.23106942e-03
2.78365527e+00,-3.39440500e-02,3.07884625e-03
2.79771644e+00,-3.41940770e-02,2.29856724e-03
2.81270806e+00,-3.44595090e-02,-3.83238482e-03
2.82507149e+00,-3.46795650e-02,-9.38917854e-03
2.83831312e+00,-3.49166480e-02,-7.34885247e-03
2.85268578e+00,-3.51758400e-02,-7.32163742e-03
2.86574174e+00,-3.54121660e-02,-8.90119845e-03
2.87924819e+00,-3.56586230e-02,-1.06911788e-02
2.89223264e+00,-3.58969240e-02,-1.24934010e-02
2.90679210e+00,-3.61668730e-02,-1.17240533e-02
2.92075254e+00,-3.64286050e-02,-1.37114212e-02
2.93251709e+00,-3.66507550e-02,-1.13253519e-02
2.94796702e+00,-3.69448100e-02,-1.15192723e-02
2.96128402e+00,-3.72007290e-02,-1.71165798e-02
2.97583345e+00,-3.74830170e-02,-2.14291784e-03
3.01281165e+00,-3.82035980e-02,-2.32892570e-03
3.01573822e+00,-3.82612160e-02,-1.14312529e-01
3.02152971e+00,-3.83753310e-02,-1.76636384e-02
3.02996426e+00,-3.85422750e-02,-1.22569918e-02
3.04354041e+00,-3.88132590e-02,-7.99273970e-03
3.05738981e+00,-3.90918950e-02,-5.93155837e-03
3.07046131e+00,-3.93556050e-02,-6.38436814e-03
3.08437108e+00,-3.96368660e-02,-1.13911023e-02
3.09800105e+00,-3.99151010e-02,-1.43986644e-02
3.11150495e+00,-4.01935820e-02,-1.33420013e-02
3.12520358e+00,-4.04782860e-02,-7.52985044e-03
3.14204748e+00,-4.08307480e-02,-5.59818049e-03
3.15323506e+00,-4.10657930e-02,-3.57751463e-03
3.16626944e+00,-4.13398440e-02,-4.53828841e-03
3.17981153e+00,-4.16248190e-02,-8.08584994e-03
